environment,label,source,inputUrl,inputPath,initialStatus,initialLocation,finalUrl,finalPath,finalStatus,redirectCount,redirectType,isInSitemapInitial,isInSitemapFinal,hasNoindex,canonicalUrl,classification,attempts,transientRecovered
local,New Local Project,local-project-sitemap,http://localhost:3000/blog/categoria/chimica-dell-olio-di-oliva/polifenoli-e-perossidi/,/blog/categoria/chimica-dell-olio-di-oliva/polifenoli-e-perossidi/,200,,http://localhost:3000/blog/categoria/chimica-dell-olio-di-oliva/polifenoli-e-perossidi/,/blog/categoria/chimica-dell-olio-di-oliva/polifenoli-e-perossidi/,200,0,none,true,true,false,http://localhost:3000/blog/categoria/chimica-dell-olio-di-oliva/polifenoli-e-perossidi/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/en/blog/category/olive-oil-chemistry/polyphenols-peroxides-deciphering-olive-oil-analyses/,/en/blog/category/olive-oil-chemistry/polyphenols-peroxides-deciphering-olive-oil-analyses/,200,,http://localhost:3000/en/blog/category/olive-oil-chemistry/polyphenols-peroxides-deciphering-olive-oil-analyses/,/en/blog/category/olive-oil-chemistry/polyphenols-peroxides-deciphering-olive-oil-analyses/,200,0,none,true,true,false,http://localhost:3000/en/blog/category/olive-oil-chemistry/polyphenols-peroxides-deciphering-olive-oil-analyses/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/de/blog/kategorie/olivenolchemie/polyphenole-peroxide-olivenoel-analysen-verstehen/,/de/blog/kategorie/olivenolchemie/polyphenole-peroxide-olivenoel-analysen-verstehen/,200,,http://localhost:3000/de/blog/kategorie/olivenolchemie/polyphenole-peroxide-olivenoel-analysen-verstehen/,/de/blog/kategorie/olivenolchemie/polyphenole-peroxide-olivenoel-analysen-verstehen/,200,0,none,true,true,false,http://localhost:3000/de/blog/kategorie/olivenolchemie/polyphenole-peroxide-olivenoel-analysen-verstehen/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/nl/blog/categorie/olijfoliechemie/polifenolen-peroxiden-olijfolie-analyse-lezen/,/nl/blog/categorie/olijfoliechemie/polifenolen-peroxiden-olijfolie-analyse-lezen/,200,,http://localhost:3000/nl/blog/categorie/olijfoliechemie/polifenolen-peroxiden-olijfolie-analyse-lezen/,/nl/blog/categorie/olijfoliechemie/polifenolen-peroxiden-olijfolie-analyse-lezen/,200,0,none,true,true,false,http://localhost:3000/nl/blog/categorie/olijfoliechemie/polifenolen-peroxiden-olijfolie-analyse-lezen/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/da/blog/kategori/olivenoliekemi/polyfenoler-peroxider-forstaa-olivenolieanalyser/,/da/blog/kategori/olivenoliekemi/polyfenoler-peroxider-forstaa-olivenolieanalyser/,200,,http://localhost:3000/da/blog/kategori/olivenoliekemi/polyfenoler-peroxider-forstaa-olivenolieanalyser/,/da/blog/kategori/olivenoliekemi/polyfenoler-peroxider-forstaa-olivenolieanalyser/,200,0,none,true,true,false,http://localhost:3000/da/blog/kategori/olivenoliekemi/polyfenoler-peroxider-forstaa-olivenolieanalyser/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/no/blog/kategori/olivenoljekjemi/polyfenoler-peroksider-forstaa-olivenoljeanalyser/,/no/blog/kategori/olivenoljekjemi/polyfenoler-peroksider-forstaa-olivenoljeanalyser/,200,,http://localhost:3000/no/blog/kategori/olivenoljekjemi/polyfenoler-peroksider-forstaa-olivenoljeanalyser/,/no/blog/kategori/olivenoljekjemi/polyfenoler-peroksider-forstaa-olivenoljeanalyser/,200,0,none,true,true,false,http://localhost:3000/no/blog/kategori/olivenoljekjemi/polyfenoler-peroksider-forstaa-olivenoljeanalyser/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/blog/categoria/consigli-di-acquisto/supermercato-vs-frantoio/,/blog/categoria/consigli-di-acquisto/supermercato-vs-frantoio/,200,,http://localhost:3000/blog/categoria/consigli-di-acquisto/supermercato-vs-frantoio/,/blog/categoria/consigli-di-acquisto/supermercato-vs-frantoio/,200,0,none,true,true,false,http://localhost:3000/blog/categoria/consigli-di-acquisto/supermercato-vs-frantoio/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/en/blog/category/buying-guide/supermarket-vs-olive-mill-price-artisanal-olive-oil/,/en/blog/category/buying-guide/supermarket-vs-olive-mill-price-artisanal-olive-oil/,200,,http://localhost:3000/en/blog/category/buying-guide/supermarket-vs-olive-mill-price-artisanal-olive-oil/,/en/blog/category/buying-guide/supermarket-vs-olive-mill-price-artisanal-olive-oil/,200,0,none,true,true,false,http://localhost:3000/en/blog/category/buying-guide/supermarket-vs-olive-mill-price-artisanal-olive-oil/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/de/blog/kategorie/einkaufsfuhrer/supermarkt-vs-oelmuehle-preis-handwerkliches-olivenoel/,/de/blog/kategorie/einkaufsfuhrer/supermarkt-vs-oelmuehle-preis-handwerkliches-olivenoel/,200,,http://localhost:3000/de/blog/kategorie/einkaufsfuhrer/supermarkt-vs-oelmuehle-preis-handwerkliches-olivenoel/,/de/blog/kategorie/einkaufsfuhrer/supermarkt-vs-oelmuehle-preis-handwerkliches-olivenoel/,200,0,none,true,true,false,http://localhost:3000/de/blog/kategorie/einkaufsfuhrer/supermarkt-vs-oelmuehle-preis-handwerkliches-olivenoel/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/nl/blog/categorie/koopgids/supermarkt-vs-olijfmolen-prijs-ambachtelijke-olijfolie/,/nl/blog/categorie/koopgids/supermarkt-vs-olijfmolen-prijs-ambachtelijke-olijfolie/,200,,http://localhost:3000/nl/blog/categorie/koopgids/supermarkt-vs-olijfmolen-prijs-ambachtelijke-olijfolie/,/nl/blog/categorie/koopgids/supermarkt-vs-olijfmolen-prijs-ambachtelijke-olijfolie/,200,0,none,true,true,false,http://localhost:3000/nl/blog/categorie/koopgids/supermarkt-vs-olijfmolen-prijs-ambachtelijke-olijfolie/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/da/blog/kategori/k-bsguide/supermarked-vs-oliemoelle-prisen-paa-haandvaerksolivenolie/,/da/blog/kategori/k-bsguide/supermarked-vs-oliemoelle-prisen-paa-haandvaerksolivenolie/,200,,http://localhost:3000/da/blog/kategori/k-bsguide/supermarked-vs-oliemoelle-prisen-paa-haandvaerksolivenolie/,/da/blog/kategori/k-bsguide/supermarked-vs-oliemoelle-prisen-paa-haandvaerksolivenolie/,200,0,none,true,true,false,http://localhost:3000/da/blog/kategori/k-bsguide/supermarked-vs-oliemoelle-prisen-paa-haandvaerksolivenolie/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/no/blog/kategori/kj-psguide/supermarked-vs-oljemolle-prisen-paa-haandverksolivenolje/,/no/blog/kategori/kj-psguide/supermarked-vs-oljemolle-prisen-paa-haandverksolivenolje/,200,,http://localhost:3000/no/blog/kategori/kj-psguide/supermarked-vs-oljemolle-prisen-paa-haandverksolivenolje/,/no/blog/kategori/kj-psguide/supermarked-vs-oljemolle-prisen-paa-haandverksolivenolje/,200,0,none,true,true,false,http://localhost:3000/no/blog/kategori/kj-psguide/supermarked-vs-oljemolle-prisen-paa-haandverksolivenolje/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/blog/categoria/conservazione/quanto-dura-olio-evo/,/blog/categoria/conservazione/quanto-dura-olio-evo/,200,,http://localhost:3000/blog/categoria/conservazione/quanto-dura-olio-evo/,/blog/categoria/conservazione/quanto-dura-olio-evo/,200,0,none,true,true,false,http://localhost:3000/blog/categoria/conservazione/quanto-dura-olio-evo/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/en/blog/category/storage-preservation/how-long-does-extra-virgin-olive-oil-last-storage/,/en/blog/category/storage-preservation/how-long-does-extra-virgin-olive-oil-last-storage/,200,,http://localhost:3000/en/blog/category/storage-preservation/how-long-does-extra-virgin-olive-oil-last-storage/,/en/blog/category/storage-preservation/how-long-does-extra-virgin-olive-oil-last-storage/,200,0,none,true,true,false,http://localhost:3000/en/blog/category/storage-preservation/how-long-does-extra-virgin-olive-oil-last-storage/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/de/blog/kategorie/lagerung-aufbewahrung/wie-lange-ist-olivenoel-extra-haltbar-lagerung/,/de/blog/kategorie/lagerung-aufbewahrung/wie-lange-ist-olivenoel-extra-haltbar-lagerung/,200,,http://localhost:3000/de/blog/kategorie/lagerung-aufbewahrung/wie-lange-ist-olivenoel-extra-haltbar-lagerung/,/de/blog/kategorie/lagerung-aufbewahrung/wie-lange-ist-olivenoel-extra-haltbar-lagerung/,200,0,none,true,true,false,http://localhost:3000/de/blog/kategorie/lagerung-aufbewahrung/wie-lange-ist-olivenoel-extra-haltbar-lagerung/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/nl/blog/categorie/opslag-bewaring/hoe-lang-is-extra-vierge-olijfolie-houdbaar-bewaren/,/nl/blog/categorie/opslag-bewaring/hoe-lang-is-extra-vierge-olijfolie-houdbaar-bewaren/,200,,http://localhost:3000/nl/blog/categorie/opslag-bewaring/hoe-lang-is-extra-vierge-olijfolie-houdbaar-bewaren/,/nl/blog/categorie/opslag-bewaring/hoe-lang-is-extra-vierge-olijfolie-houdbaar-bewaren/,200,0,none,true,true,false,http://localhost:3000/nl/blog/categorie/opslag-bewaring/hoe-lang-is-extra-vierge-olijfolie-houdbaar-bewaren/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/da/blog/kategori/opbevaring/hvor-laenge-holder-ekstra-jomfruolivenolie-opbevaring/,/da/blog/kategori/opbevaring/hvor-laenge-holder-ekstra-jomfruolivenolie-opbevaring/,200,,http://localhost:3000/da/blog/kategori/opbevaring/hvor-laenge-holder-ekstra-jomfruolivenolie-opbevaring/,/da/blog/kategori/opbevaring/hvor-laenge-holder-ekstra-jomfruolivenolie-opbevaring/,200,0,none,true,true,false,http://localhost:3000/da/blog/kategori/opbevaring/hvor-laenge-holder-ekstra-jomfruolivenolie-opbevaring/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/no/blog/kategori/lagring/hvor-lenge-holder-ekstra-jomfruolivenolje-lagring/,/no/blog/kategori/lagring/hvor-lenge-holder-ekstra-jomfruolivenolje-lagring/,200,,http://localhost:3000/no/blog/kategori/lagring/hvor-lenge-holder-ekstra-jomfruolivenolje-lagring/,/no/blog/kategori/lagring/hvor-lenge-holder-ekstra-jomfruolivenolje-lagring/,200,0,none,true,true,false,http://localhost:3000/no/blog/kategori/lagring/hvor-lenge-holder-ekstra-jomfruolivenolje-lagring/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/blog/categoria/conservazione/bottiglia-scura-o-latta/,/blog/categoria/conservazione/bottiglia-scura-o-latta/,200,,http://localhost:3000/blog/categoria/conservazione/bottiglia-scura-o-latta/,/blog/categoria/conservazione/bottiglia-scura-o-latta/,200,0,none,true,true,false,http://localhost:3000/blog/categoria/conservazione/bottiglia-scura-o-latta/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/en/blog/category/storage-preservation/dark-glass-bottle-vs-tin-can-olive-oil-storage/,/en/blog/category/storage-preservation/dark-glass-bottle-vs-tin-can-olive-oil-storage/,200,,http://localhost:3000/en/blog/category/storage-preservation/dark-glass-bottle-vs-tin-can-olive-oil-storage/,/en/blog/category/storage-preservation/dark-glass-bottle-vs-tin-can-olive-oil-storage/,200,0,none,true,true,false,http://localhost:3000/en/blog/category/storage-preservation/dark-glass-bottle-vs-tin-can-olive-oil-storage/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/de/blog/kategorie/lagerung-aufbewahrung/dunkle-glasflasche-oder-blechdose-olivenoel-aufbewahrung/,/de/blog/kategorie/lagerung-aufbewahrung/dunkle-glasflasche-oder-blechdose-olivenoel-aufbewahrung/,200,,http://localhost:3000/de/blog/kategorie/lagerung-aufbewahrung/dunkle-glasflasche-oder-blechdose-olivenoel-aufbewahrung/,/de/blog/kategorie/lagerung-aufbewahrung/dunkle-glasflasche-oder-blechdose-olivenoel-aufbewahrung/,200,0,none,true,true,false,http://localhost:3000/de/blog/kategorie/lagerung-aufbewahrung/dunkle-glasflasche-oder-blechdose-olivenoel-aufbewahrung/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/nl/blog/categorie/opslag-bewaring/donkere-glasfles-of-blik-extra-vierge-olijfolie-bewaren/,/nl/blog/categorie/opslag-bewaring/donkere-glasfles-of-blik-extra-vierge-olijfolie-bewaren/,200,,http://localhost:3000/nl/blog/categorie/opslag-bewaring/donkere-glasfles-of-blik-extra-vierge-olijfolie-bewaren/,/nl/blog/categorie/opslag-bewaring/donkere-glasfles-of-blik-extra-vierge-olijfolie-bewaren/,200,0,none,true,true,false,http://localhost:3000/nl/blog/categorie/opslag-bewaring/donkere-glasfles-of-blik-extra-vierge-olijfolie-bewaren/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/da/blog/kategori/opbevaring/moerk-glasflaske-eller-dunk-hvad-bevarer-olivenolien-bedst/,/da/blog/kategori/opbevaring/moerk-glasflaske-eller-dunk-hvad-bevarer-olivenolien-bedst/,200,,http://localhost:3000/da/blog/kategori/opbevaring/moerk-glasflaske-eller-dunk-hvad-bevarer-olivenolien-bedst/,/da/blog/kategori/opbevaring/moerk-glasflaske-eller-dunk-hvad-bevarer-olivenolien-bedst/,200,0,none,true,true,false,http://localhost:3000/da/blog/kategori/opbevaring/moerk-glasflaske-eller-dunk-hvad-bevarer-olivenolien-bedst/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/no/blog/kategori/lagring/moerk-glassflaske-eller-blikkboks-hva-bevarer-olivenoljen-best/,/no/blog/kategori/lagring/moerk-glassflaske-eller-blikkboks-hva-bevarer-olivenoljen-best/,200,,http://localhost:3000/no/blog/kategori/lagring/moerk-glassflaske-eller-blikkboks-hva-bevarer-olivenoljen-best/,/no/blog/kategori/lagring/moerk-glassflaske-eller-blikkboks-hva-bevarer-olivenoljen-best/,200,0,none,true,true,false,http://localhost:3000/no/blog/kategori/lagring/moerk-glassflaske-eller-blikkboks-hva-bevarer-olivenoljen-best/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/blog/categoria/consumo-corretto/friggere-con-olio-evo/,/blog/categoria/consumo-corretto/friggere-con-olio-evo/,200,,http://localhost:3000/blog/categoria/consumo-corretto/friggere-con-olio-evo/,/blog/categoria/consumo-corretto/friggere-con-olio-evo/,200,0,none,true,true,false,http://localhost:3000/blog/categoria/consumo-corretto/friggere-con-olio-evo/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/en/blog/category/proper-usage/frying-with-extra-virgin-olive-oil-myth-or-reality/,/en/blog/category/proper-usage/frying-with-extra-virgin-olive-oil-myth-or-reality/,200,,http://localhost:3000/en/blog/category/proper-usage/frying-with-extra-virgin-olive-oil-myth-or-reality/,/en/blog/category/proper-usage/frying-with-extra-virgin-olive-oil-myth-or-reality/,200,0,none,true,true,false,http://localhost:3000/en/blog/category/proper-usage/frying-with-extra-virgin-olive-oil-myth-or-reality/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/de/blog/kategorie/richtiges-genie-en/frittieren-mit-olivenoel-extra-mythos-oder-realitaet/,/de/blog/kategorie/richtiges-genie-en/frittieren-mit-olivenoel-extra-mythos-oder-realitaet/,200,,http://localhost:3000/de/blog/kategorie/richtiges-genie-en/frittieren-mit-olivenoel-extra-mythos-oder-realitaet/,/de/blog/kategorie/richtiges-genie-en/frittieren-mit-olivenoel-extra-mythos-oder-realitaet/,200,0,none,true,true,false,http://localhost:3000/de/blog/kategorie/richtiges-genie-en/frittieren-mit-olivenoel-extra-mythos-oder-realitaet/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/nl/blog/categorie/correct-gebruik/frituren-met-extra-vierge-olijfolie-mythe-of-realiteit/,/nl/blog/categorie/correct-gebruik/frituren-met-extra-vierge-olijfolie-mythe-of-realiteit/,200,,http://localhost:3000/nl/blog/categorie/correct-gebruik/frituren-met-extra-vierge-olijfolie-mythe-of-realiteit/,/nl/blog/categorie/correct-gebruik/frituren-met-extra-vierge-olijfolie-mythe-of-realiteit/,200,0,none,true,true,false,http://localhost:3000/nl/blog/categorie/correct-gebruik/frituren-met-extra-vierge-olijfolie-mythe-of-realiteit/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/da/blog/kategori/korrekt-forbrug/friturestegning-med-ekstra-jomfruolivenolie-myte-eller-hverdag/,/da/blog/kategori/korrekt-forbrug/friturestegning-med-ekstra-jomfruolivenolie-myte-eller-hverdag/,200,,http://localhost:3000/da/blog/kategori/korrekt-forbrug/friturestegning-med-ekstra-jomfruolivenolie-myte-eller-hverdag/,/da/blog/kategori/korrekt-forbrug/friturestegning-med-ekstra-jomfruolivenolie-myte-eller-hverdag/,200,0,none,true,true,false,http://localhost:3000/da/blog/kategori/korrekt-forbrug/friturestegning-med-ekstra-jomfruolivenolie-myte-eller-hverdag/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/no/blog/kategori/riktig-bruk/fritering-med-ekstra-jomfruolivenolje-myte-eller-virkelighet/,/no/blog/kategori/riktig-bruk/fritering-med-ekstra-jomfruolivenolje-myte-eller-virkelighet/,200,,http://localhost:3000/no/blog/kategori/riktig-bruk/fritering-med-ekstra-jomfruolivenolje-myte-eller-virkelighet/,/no/blog/kategori/riktig-bruk/fritering-med-ekstra-jomfruolivenolje-myte-eller-virkelighet/,200,0,none,true,true,false,http://localhost:3000/no/blog/kategori/riktig-bruk/fritering-med-ekstra-jomfruolivenolje-myte-eller-virkelighet/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/blog/categoria/consumo-corretto/esaltare-olio-nuovo-crudo/,/blog/categoria/consumo-corretto/esaltare-olio-nuovo-crudo/,200,,http://localhost:3000/blog/categoria/consumo-corretto/esaltare-olio-nuovo-crudo/,/blog/categoria/consumo-corretto/esaltare-olio-nuovo-crudo/,200,0,none,true,true,false,http://localhost:3000/blog/categoria/consumo-corretto/esaltare-olio-nuovo-crudo/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/en/blog/category/proper-usage/how-to-enjoy-fresh-new-season-olive-oil-raw/,/en/blog/category/proper-usage/how-to-enjoy-fresh-new-season-olive-oil-raw/,200,,http://localhost:3000/en/blog/category/proper-usage/how-to-enjoy-fresh-new-season-olive-oil-raw/,/en/blog/category/proper-usage/how-to-enjoy-fresh-new-season-olive-oil-raw/,200,0,none,true,true,false,http://localhost:3000/en/blog/category/proper-usage/how-to-enjoy-fresh-new-season-olive-oil-raw/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/de/blog/kategorie/richtiges-genie-en/frisches-olivenoel-jahrgang-roh-geniessen/,/de/blog/kategorie/richtiges-genie-en/frisches-olivenoel-jahrgang-roh-geniessen/,200,,http://localhost:3000/de/blog/kategorie/richtiges-genie-en/frisches-olivenoel-jahrgang-roh-geniessen/,/de/blog/kategorie/richtiges-genie-en/frisches-olivenoel-jahrgang-roh-geniessen/,200,0,none,true,true,false,http://localhost:3000/de/blog/kategorie/richtiges-genie-en/frisches-olivenoel-jahrgang-roh-geniessen/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/nl/blog/categorie/correct-gebruik/verse-nieuwe-olijfolie-rauw-gebruiken/,/nl/blog/categorie/correct-gebruik/verse-nieuwe-olijfolie-rauw-gebruiken/,200,,http://localhost:3000/nl/blog/categorie/correct-gebruik/verse-nieuwe-olijfolie-rauw-gebruiken/,/nl/blog/categorie/correct-gebruik/verse-nieuwe-olijfolie-rauw-gebruiken/,200,0,none,true,true,false,http://localhost:3000/nl/blog/categorie/correct-gebruik/verse-nieuwe-olijfolie-rauw-gebruiken/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/da/blog/kategori/korrekt-forbrug/frisk-ny-s-son-olivenolie-nyd-den-raa/,/da/blog/kategori/korrekt-forbrug/frisk-ny-s-son-olivenolie-nyd-den-raa/,200,,http://localhost:3000/da/blog/kategori/korrekt-forbrug/frisk-ny-s-son-olivenolie-nyd-den-raa/,/da/blog/kategori/korrekt-forbrug/frisk-ny-s-son-olivenolie-nyd-den-raa/,200,0,none,true,true,false,http://localhost:3000/da/blog/kategori/korrekt-forbrug/frisk-ny-s-son-olivenolie-nyd-den-raa/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/no/blog/kategori/lagring/frisk-ny-sesong-olivenolje-nyt-den-raa/,/no/blog/kategori/lagring/frisk-ny-sesong-olivenolje-nyt-den-raa/,200,,http://localhost:3000/no/blog/kategori/lagring/frisk-ny-sesong-olivenolje-nyt-den-raa/,/no/blog/kategori/lagring/frisk-ny-sesong-olivenolje-nyt-den-raa/,200,0,none,true,true,false,http://localhost:3000/no/blog/kategori/lagring/frisk-ny-sesong-olivenolje-nyt-den-raa/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/blog/categoria/consigli-di-acquisto/fruttato-leggero-abbinamenti/,/blog/categoria/consigli-di-acquisto/fruttato-leggero-abbinamenti/,200,,http://localhost:3000/blog/categoria/consigli-di-acquisto/fruttato-leggero-abbinamenti/,/blog/categoria/consigli-di-acquisto/fruttato-leggero-abbinamenti/,200,0,none,true,true,false,http://localhost:3000/blog/categoria/consigli-di-acquisto/fruttato-leggero-abbinamenti/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/en/blog/category/buying-guide/light-fruity-olive-oil-pairings/,/en/blog/category/buying-guide/light-fruity-olive-oil-pairings/,200,,http://localhost:3000/en/blog/category/buying-guide/light-fruity-olive-oil-pairings/,/en/blog/category/buying-guide/light-fruity-olive-oil-pairings/,200,0,none,true,true,false,http://localhost:3000/en/blog/category/buying-guide/light-fruity-olive-oil-pairings/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/de/blog/kategorie/einkaufsfuhrer/leicht-fruchtiges-olivenoel-kombinationen/,/de/blog/kategorie/einkaufsfuhrer/leicht-fruchtiges-olivenoel-kombinationen/,200,,http://localhost:3000/de/blog/kategorie/einkaufsfuhrer/leicht-fruchtiges-olivenoel-kombinationen/,/de/blog/kategorie/einkaufsfuhrer/leicht-fruchtiges-olivenoel-kombinationen/,200,0,none,true,true,false,http://localhost:3000/de/blog/kategorie/einkaufsfuhrer/leicht-fruchtiges-olivenoel-kombinationen/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/nl/blog/categorie/koopgids/licht-fruitige-olijfolie-combinaties/,/nl/blog/categorie/koopgids/licht-fruitige-olijfolie-combinaties/,200,,http://localhost:3000/nl/blog/categorie/koopgids/licht-fruitige-olijfolie-combinaties/,/nl/blog/categorie/koopgids/licht-fruitige-olijfolie-combinaties/,200,0,none,true,true,false,http://localhost:3000/nl/blog/categorie/koopgids/licht-fruitige-olijfolie-combinaties/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/da/blog/kategori/k-bsguide/let-frugtig-olivenolie-parringer/,/da/blog/kategori/k-bsguide/let-frugtig-olivenolie-parringer/,200,,http://localhost:3000/da/blog/kategori/k-bsguide/let-frugtig-olivenolie-parringer/,/da/blog/kategori/k-bsguide/let-frugtig-olivenolie-parringer/,200,0,none,true,true,false,http://localhost:3000/da/blog/kategori/k-bsguide/let-frugtig-olivenolie-parringer/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/no/blog/kategori/kj-psguide/lett-fruktig-olivenolje-parringer/,/no/blog/kategori/kj-psguide/lett-fruktig-olivenolje-parringer/,200,,http://localhost:3000/no/blog/kategori/kj-psguide/lett-fruktig-olivenolje-parringer/,/no/blog/kategori/kj-psguide/lett-fruktig-olivenolje-parringer/,200,0,none,true,true,false,http://localhost:3000/no/blog/kategori/kj-psguide/lett-fruktig-olivenolje-parringer/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/blog/categoria/consigli-di-acquisto/fruttato-intenso-quando-usarlo/,/blog/categoria/consigli-di-acquisto/fruttato-intenso-quando-usarlo/,200,,http://localhost:3000/blog/categoria/consigli-di-acquisto/fruttato-intenso-quando-usarlo/,/blog/categoria/consigli-di-acquisto/fruttato-intenso-quando-usarlo/,200,0,none,true,true,false,http://localhost:3000/blog/categoria/consigli-di-acquisto/fruttato-intenso-quando-usarlo/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/en/blog/category/buying-guide/robust-intense-fruity-olive-oil-how-to-use/,/en/blog/category/buying-guide/robust-intense-fruity-olive-oil-how-to-use/,200,,http://localhost:3000/en/blog/category/buying-guide/robust-intense-fruity-olive-oil-how-to-use/,/en/blog/category/buying-guide/robust-intense-fruity-olive-oil-how-to-use/,200,0,none,true,true,false,http://localhost:3000/en/blog/category/buying-guide/robust-intense-fruity-olive-oil-how-to-use/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/de/blog/kategorie/einkaufsfuehrer/intensiv-fruchtiges-olivenoel-anwendung/,/de/blog/kategorie/einkaufsfuehrer/intensiv-fruchtiges-olivenoel-anwendung/,200,,http://localhost:3000/de/blog/kategorie/einkaufsfuehrer/intensiv-fruchtiges-olivenoel-anwendung/,/de/blog/kategorie/einkaufsfuehrer/intensiv-fruchtiges-olivenoel-anwendung/,200,0,none,true,true,false,http://localhost:3000/de/blog/kategorie/einkaufsfuehrer/intensiv-fruchtiges-olivenoel-anwendung/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/nl/blog/categorie/koopgids/intensief-fruitige-olijfolie-gebruik/,/nl/blog/categorie/koopgids/intensief-fruitige-olijfolie-gebruik/,200,,http://localhost:3000/nl/blog/categorie/koopgids/intensief-fruitige-olijfolie-gebruik/,/nl/blog/categorie/koopgids/intensief-fruitige-olijfolie-gebruik/,200,0,none,true,true,false,http://localhost:3000/nl/blog/categorie/koopgids/intensief-fruitige-olijfolie-gebruik/,LOCAL_INDEXABLE_200,1,false
local,New Local Project,local-project-sitemap,http://localhost:3000/da/blog/kategori/k-bsguide/intensiv-frugtig-olivenolie-brug/,/da/blog/kategori/k-bsguide/intensiv-frugtig-olivenolie-brug/,200,,http://localhost:3000/da/blog/kategori/k-bsguide/intensiv-frugtig-olivenolie-brug/,/da/blog/kategori/k-bsguide/intensiv-frugtig-olivenolie-brug/,200,0,none,true,true,false,http://localhost:3000/da/blog/kategori/k-bsguide/intensiv-frugtig-olivenolie-brug/,LOCAL_INDEXABLE_200,1,false
